filename, language, XML, JSON, CSS, JavaScript, HTML, comment, blank, total
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源服务\定制服务列表.js, JavaScript, 0, 0, 0, 305, 0, 9, 8, 322
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源服务\定制服务消费月排行.js, JavaScript, 0, 0, 0, 208, 0, 6, 10, 224
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源服务\定制服务用户历史订单.js, JavaScript, 0, 0, 0, 163, 0, 9, 8, 180
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源服务\定制服务类型分布.js, JavaScript, 0, 0, 0, 268, 0, 16, 18, 302
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源服务\定制服务订单成果.js, JavaScript, 0, 0, 0, 182, 0, 9, 8, 199
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源服务\定制服务详情.js, JavaScript, 0, 0, 0, 110, 0, 4, 7, 121
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源服务\定制服务趋势.js, JavaScript, 0, 0, 0, 545, 0, 91, 23, 659
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源服务\报告订单服务-区域对比.js, JavaScript, 0, 0, 0, 360, 0, 20, 34, 414
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源服务\报告订单服务-行业对比.js, JavaScript, 0, 0, 0, 506, 0, 34, 41, 581
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源服务\报告订单服务-订单状态.js, JavaScript, 0, 0, 0, 108, 0, 1, 14, 123
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源服务\报告订单服务.js, JavaScript, 0, 0, 0, 97, 0, 3, 15, 115
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源服务\报告订单服务列表.js, JavaScript, 0, 0, 0, 305, 0, 9, 9, 323
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源服务\报告订单服务消费月排行.js, JavaScript, 0, 0, 0, 208, 0, 6, 10, 224
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源服务\报告订单服务用户历史订单.js, JavaScript, 0, 0, 0, 163, 0, 9, 9, 181
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源服务\报告订单服务类型分布.js, JavaScript, 0, 0, 0, 248, 0, 16, 20, 284
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源服务\报告订单服务订单成果.js, JavaScript, 0, 0, 0, 182, 0, 9, 9, 200
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源服务\报告订单服务详情.js, JavaScript, 0, 0, 0, 110, 0, 4, 9, 123
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源服务\报告订单服务趋势.js, JavaScript, 0, 0, 0, 545, 0, 91, 24, 660
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源服务\接入服务-区域对比.js, JavaScript, 0, 0, 0, 364, 0, 20, 31, 415
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源服务\接入服务-行业对比.js, JavaScript, 0, 0, 0, 506, 0, 34, 41, 581
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源服务\接入服务-订单状态.js, JavaScript, 0, 0, 0, 113, 0, 1, 14, 128
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源服务\接入服务类型分布.js, JavaScript, 0, 0, 0, 256, 0, 16, 19, 291
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源服务\接入服务详情.js, JavaScript, 0, 0, 0, 110, 0, 4, 8, 122
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源服务\接入详情.js, JavaScript, 0, 0, 0, 305, 0, 9, 8, 322
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源服务\数据接入服务.js, JavaScript, 0, 0, 0, 93, 0, 3, 14, 110
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源服务\数据接入服务列表.js, JavaScript, 0, 0, 0, 305, 0, 8, 10, 323
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源服务\数据接入服务趋势.js, JavaScript, 0, 0, 0, 544, 0, 91, 25, 660
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源服务\最新接入企业.js, JavaScript, 0, 0, 0, 184, 0, 6, 9, 199
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源服务\服务数量年度对比.js, JavaScript, 0, 0, 0, 598, 0, 33, 95, 726
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源服务\服务金额年度对比.js, JavaScript, 0, 0, 0, 537, 0, 25, 83, 645
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源监控\企业监控\企业概况.js, JavaScript, 0, 0, 0, 88, 0, 5, 11, 104
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源监控\企业监控\企业用能结构.js, JavaScript, 0, 0, 0, 238, 0, 19, 17, 274
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源监控\企业监控\全区概况.js, JavaScript, 0, 0, 0, 151, 0, 11, 20, 182
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源监控\企业监控\区域用户分布占比.js, JavaScript, 0, 0, 0, 255, 0, 18, 19, 292
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源监控\企业监控\当日能耗-区域属性.js, JavaScript, 0, 0, 0, 995, 0, 25, 43, 1063
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源监控\企业监控\当日能耗-设备属性.js, JavaScript, 0, 0, 0, 995, 0, 25, 45, 1065
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源监控\企业监控\本月用能趋势.js, JavaScript, 0, 0, 0, 880, 0, 19, 32, 931
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源监控\企业监控\行业用户分布占比.js, JavaScript, 0, 0, 0, 148, 0, 3, 8, 159
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源监控\全景监控\全区概况.js, JavaScript, 0, 0, 0, 150, 0, 12, 23, 185
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源监控\全景监控\区域用户分布占比.js, JavaScript, 0, 0, 0, 260, 0, 12, 28, 300
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源监控\全景监控\当月供需对比图.js, JavaScript, 0, 0, 0, 1915, 0, 39, 51, 2005
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源监控\全景监控\当月分区消费排名.js, JavaScript, 0, 0, 0, 392, 0, 15, 41, 448
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源监控\全景监控\当月能源消费重点监测.js, JavaScript, 0, 0, 0, 643, 0, 19, 35, 697
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源监控\全景监控\当月行业消费排名.js, JavaScript, 0, 0, 0, 518, 0, 47, 40, 605
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源监控\全景监控\行业用户分布占比.js, JavaScript, 0, 0, 0, 149, 0, 7, 11, 167
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源管理\ColorCard.js, JavaScript, 0, 0, 0, 28, 0, 0, 2, 30
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源管理\上海通用重工集团有限公司.js, JavaScript, 0, 0, 0, 570, 0, 61, 56, 687
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源管理\事件完成情况.js, JavaScript, 0, 0, 0, 248, 0, 7, 46, 301
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源管理\企业出力曲线 - 带标题.js, JavaScript, 0, 0, 0, 490, 0, 30, 23, 543
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源管理\企业出力曲线 - 纯图片.js, JavaScript, 0, 0, 0, 491, 0, 35, 20, 546
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源管理\企业出力曲线 - 表-纯图片.js, JavaScript, 0, 0, 0, 491, 0, 134, 33, 658
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源管理\企业出力曲线.js, JavaScript, 0, 0, 0, 489, 0, 134, 32, 655
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源管理\企业出力曲线数据绑定版_完结.js, JavaScript, 0, 0, 0, 1008, 0, 7, 18, 1033
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源管理\企业出力曲线数据绑定版_执行.js, JavaScript, 0, 0, 0, 962, 0, 7, 17, 986
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源管理\削峰填谷事件概览.js, JavaScript, 0, 0, 0, 369, 0, 25, 46, 440
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源管理\削峰填谷地图.js, JavaScript, 0, 0, 0, 364, 0, 26, 16, 406
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源管理\削峰填谷详情.js, JavaScript, 0, 0, 0, 120, 0, 5, 15, 140
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源管理\同意邀约企业.js, JavaScript, 0, 0, 0, 90, 0, 1, 11, 102
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源管理\完结-企业出力回顾.js, JavaScript, 0, 0, 0, 570, 0, 59, 60, 689
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源管理\实时全口径负荷.js, JavaScript, 0, 0, 0, 587, 0, 19, 27, 633
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源管理\底部切换.js, JavaScript, 0, 0, 0, 7, 0, 1, 0, 8
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源管理\待应答企业.js, JavaScript, 0, 0, 0, 94, 0, 1, 12, 107
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源管理\执行倒计时.js, JavaScript, 0, 0, 0, 88, 0, 3, 11, 102
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源管理\执行进度.js, JavaScript, 0, 0, 0, 435, 0, 41, 69, 545
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源管理\拒绝邀约企业.js, JavaScript, 0, 0, 0, 114, 0, 18, 6, 138
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源管理\时间轴.js, JavaScript, 0, 0, 0, 58, 0, 0, 9, 67
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源管理\最新削峰填谷事件.js, JavaScript, 0, 0, 0, 321, 0, 8, 25, 354
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源管理\线路实时态势.js, JavaScript, 0, 0, 0, 327, 0, 8, 26, 361
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源管理\虚拟电厂出力曲线.js, JavaScript, 0, 0, 0, 493, 0, 49, 35, 577
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源管理\负载曲线.js, JavaScript, 0, 0, 0, 783, 0, 20, 31, 834
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源管理\邀约倒计时.js, JavaScript, 0, 0, 0, 88, 0, 3, 11, 102
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源管理\邀约进度.js, JavaScript, 0, 0, 0, 321, 0, 15, 35, 371
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\能源管理\高负载线路.js, JavaScript, 0, 0, 0, 279, 0, 11, 22, 312
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\驾驶舱\全区用能概况.js, JavaScript, 0, 0, 0, 337, 0, 5, 34, 376
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\驾驶舱\削峰填谷事件概览.js, JavaScript, 0, 0, 0, 369, 0, 26, 47, 442
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\驾驶舱\合同数量增长趋势.js, JavaScript, 0, 0, 0, 618, 0, 14, 20, 652
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\驾驶舱\最新削峰填谷事件.js, JavaScript, 0, 0, 0, 276, 0, 6, 11, 293
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\驾驶舱\最新异常事件.js, JavaScript, 0, 0, 0, 278, 0, 6, 10, 294
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\驾驶舱\服务概况-个性化定制服务.js, JavaScript, 0, 0, 0, 143, 0, 1, 8, 152
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\驾驶舱\服务概况-分析报告订单服务.js, JavaScript, 0, 0, 0, 143, 0, 1, 7, 151
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\驾驶舱\服务概况-数据接入服务.js, JavaScript, 0, 0, 0, 143, 0, 1, 8, 152
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\驾驶舱\本月异常用能事件.js, JavaScript, 0, 0, 0, 97, 0, 4, 14, 115
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\驾驶舱\标签云.js, JavaScript, 0, 0, 0, 84, 0, 3, 9, 96
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\驾驶舱\标签云_New.js, JavaScript, 0, 0, 0, 220, 0, 3, 25, 248
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\驾驶舱\标签全生命周期.js, JavaScript, 0, 0, 0, 99, 0, 1, 8, 108
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\驾驶舱\标签概况.js, JavaScript, 0, 0, 0, 316, 0, 16, 37, 369
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\驾驶舱\能源交易概况.js, JavaScript, 0, 0, 0, 251, 0, 6, 37, 294
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\驾驶舱\能源应用.js, JavaScript, 0, 0, 0, 162, 0, 1, 14, 177
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\驾驶舱\行业消费排名.js, JavaScript, 0, 0, 0, 488, 0, 11, 21, 520
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\驾驶舱\近30天供需对比.js, JavaScript, 0, 0, 0, 1628, 0, 15, 23, 1666
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\驾驶舱\近一年异常原因分析.js, JavaScript, 0, 0, 0, 236, 0, 11, 16, 263
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\驾驶舱\近一年异常原因分析b.js, JavaScript, 0, 0, 0, 586, 0, 14, 22, 622
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\驾驶舱\重点监控企业-能耗.js, JavaScript, 0, 0, 0, 672, 0, 15, 19, 706
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\监控版\驾驶舱\高负载线路.js, JavaScript, 0, 0, 0, 248, 0, 9, 10, 267
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\矩形树图.js, JavaScript, 0, 0, 0, 201, 0, 22, 10, 233
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\js\阴影文本.js, JavaScript, 0, 0, 0, 7, 0, 16, 2, 25
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\json\ShowRealData.json, JSON, 0, 301, 0, 0, 0, 0, 0, 301
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\json\shanghai.json, JSON, 0, 14429, 0, 0, 0, 0, 0, 14429
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\json\zhangjiang.json, JSON, 0, 813, 0, 0, 0, 0, 0, 813
c:\Users\AORUS\Desktop\Work_Echart\EChartSimple\package-lock.json, JSON, 0, 910, 0, 0, 0, 0, 1, 911
Total, -, 490, 16645, 16056, 131790, 10233, 10070, 13467, 198751
